from , to, weight, time
A84,84_285,0.9981121288423366,42000.0
153_168,153_195,0.9943459238663898,42000.0
153_168,153_297,-0.0059235291907339446,42000.0
153_168,138_153,0.9862042239474726,42000.0
206_282,171_206,0.993479816133403,42000.0
206_282,206_249,0.931125310004603,42000.0
84_285,A84,0.9940430967994867,42000.0
135_227,74_135,0.9934550369068149,42000.0
135_227,135_252,0.9981128908584067,42000.0
82_172,106_243,0.992872202097868,42000.0
82_172,82_106,0.996451587285897,42000.0
171_206,206_282,0.8271705098410544,42000.0
171_206,A75,1.0249939042415261,42000.0
171_206,107_176,0.9856642929706526,42000.0
171_206,206_249,0.9799233355084769,42000.0
A75,171_206,1.0265634411086737,42000.0
A75,107_176,0.9952581950475294,42000.0
A75,176_273,1.0086053359943585,42000.0
5_191,5_289,0.9903513465297419,42000.0
5_191,A5,0.9877512537009511,42000.0
107_176,171_206,0.9992952637587355,42000.0
107_176,A75,0.999,42000.0
107_176,176_273,0.9570147094232802,42000.0
220_241,190_220,1.0070962955234748,42000.0
220_241,241_284,0.9952054547286315,42000.0
275_293,141_275,0.931668240051931,42000.0
275_293,77_141,-0.007852502760415776,42000.0
252_288,135_252,0.7064802128512161,42000.0
225_251,135_207,0.9984320585769928,42000.0
106_243,82_172,0.9831041336718525,42000.0
106_243,82_106,0.999,42000.0
215_256,39_215,0.9955532353849652,42000.0
215_256,A39,-0.01807234268653155,42000.0
164_190,97_143,0.9826720663645143,42000.0
164_190,190_220,1.0284354018884598,42000.0
164_190,143_164,1.018588060030033,42000.0
39_187,A39,0.9926721665384307,42000.0
121_144,144_281,0.6715686085595007,42000.0
121_144,144_180,0.9984117022985257,42000.0
121_144,A35,0.9933696734524534,42000.0
97_143,164_190,0.9751773306822302,42000.0
97_143,143_164,0.9858419366347407,42000.0
231_255,255_265,0.9941695856014877,42000.0
82_106,82_172,0.9947865010679359,42000.0
82_106,106_243,0.9956347875597669,42000.0
82_106,106_278,0.9926078406422384,42000.0
82_106,278_290,-0.4849176204560216,42000.0
28_291,A28,0.010643691452874667,42000.0
144_281,121_144,0.8120257672462677,42000.0
144_281,281_298,0.8496560651017311,42000.0
144_281,144_180,-0.34762743945932423,42000.0
144_281,A35,0.03368322082638645,42000.0
58_280,A58,0.9955161367647811,42000.0
141_275,275_293,0.6530238718883532,42000.0
141_275,77_141,0.9968315481396564,42000.0
281_298,144_281,0.9182196166991493,42000.0
170_212,87_170,0.9958782052167049,42000.0
144_180,121_144,0.9874199264605933,42000.0
144_180,144_281,-0.021698326715518763,42000.0
144_180,A35,0.979177508033239,42000.0
182_221,221_269,0.9842423045409923,42000.0
182_221,15_182,0.9943910245078558,42000.0
135_207,225_251,0.9983796278119278,42000.0
135_207,74_135,0.9659610591639637,42000.0
87_170,170_212,0.9929280733735694,42000.0
77_141,275_293,0.005043426189795374,42000.0
77_141,141_275,0.999,42000.0
153_195,153_168,0.9958844620761046,42000.0
153_195,153_297,-0.9751250836377491,42000.0
153_195,138_153,0.9799286935715606,42000.0
46_294,A46,0.19727696020958715,42000.0
190_220,220_241,0.9856914716936481,42000.0
190_220,164_190,1.018724596455679,42000.0
A35,121_144,0.9873229596901247,42000.0
A35,144_281,0.3012354698494176,42000.0
A35,144_180,0.9895013008380922,42000.0
153_297,153_168,-0.03377987614301892,42000.0
153_297,138_153,0.04058022291144325,42000.0
176_273,A75,0.978745101224916,42000.0
176_273,107_176,0.8159783968538435,42000.0
174_240,240_279,0.9983369046137461,42000.0
106_278,82_172,-0.21936752283639133,42000.0
106_278,106_243,-0.2509240787915279,42000.0
106_278,82_106,0.9921591402988141,42000.0
106_278,278_290,-0.01952400781590699,42000.0
A46,46_294,-0.006788299161640207,42000.0
39_215,215_256,0.9978878959073221,42000.0
39_215,39_187,0.05797578824972767,42000.0
39_215,A39,1.0368889997679729,42000.0
221_269,182_221,0.9824667826246991,42000.0
221_269,15_182,0.037628278005377075,42000.0
